TikTok,Machine Learning Engineer Intern (Data-TnS-Algo) - 2024 Start (BS/MS/PhD),"Responsibilities: Build industry-leading content safety systems for TikTok. Develop highly-scalable classifiers, tools, models and algorithms leveraging cutting-edge machine learning, computer vision and data mining technologies. Understand product objectives and improve trust and safety strategy and model's performance. Work with cross-functional teams to protect TikTok globally. Qualifications Currently pursuing a BS/MS/PhD degree in Software Development, Computer Science, Computer Engineering, or a related technical discipline.• Solid experience in at least one of the following areas: recommendation system,machine learning, pattern recognition, NLP,data mining, or computer vision. Experience in recommendation, search, advertising, or other related projects. Published papers in the top AI conferences or journals is a plus, including KDD, IJCAI, WWW, WSDM, ICML, NeurIPS, CVPR, ECCV, ICCV, ACL, etc. Competition experience in machine learning,data mining, CV, NLP, etc. Good understanding of data structures and algorithms. Passion for techniques and solving challenging problems.​"
theScore,"Data Analyst","As a key member of our Data Analytics team, you will:Help enhance the useability and adoption of a data exploration tool across the organization. Reduce query and model run times, simplify inter-DAG dependencies, and continuously improve on best practices and documentation. Liaise with analytics engineers to build curated data modelsand solve related issues. Assist team members in solving data issues related to both analysis and modeling. Develop a deep understanding of how users interact with theScore/ESPN Bet apps and websites. Complete analyses and present clear recommendations to business stakeholders. Identify opportunities to apply data modeling and advanced analytics techniques to drive insights. Peer review team's analyses to ensure data and insights shared are accurate and informative. About You: University degree in Computer Science,Statistics, Business, or related field. Strong knowledge of relational databases and SQL. Experience with data exploration tools such as: Looker, Mode, ThoughtSpot, Tableau, Power BI, and Periscope/Sisense. Experience with dbt or dbt Cloud. Experience with modern data warehouses such as: Redshift, BigQuery, Snowflake, and Synapse. A passion and curiosity for solving analytical problems using quantitative approaches. Ability to take complexdataand present it in a clear manner to cross-functional groups. Ability to focus in a fast paced environment and multitask. Excellent written and oral communications skills. Knowledge of analysis tools; R or Python packages preferred."
DataAnnotation,Data Engineer,"You will work with the chatbots that we are building in order to measure their progress, as well as write and evaluate code.To apply to this role, you will need to be proficient in either Python and/or JavaScript. Your role will require proficiency in at least one programming language (JavaScript, Python, C#, C++, HTML, SQL, or Swift) in order to solve coding problems (think LeetCode, HackerRank, etc). For each coding problem, you must be able to explain how your solution solves the problem Responsibilities: Come up with diverse problems and solutions for a coding chatbot. Write high-quality answers and code snippets. Evaluate code quality produced by AI models for correctness and performance. Qualifications Proficient in either Python and/or JavaScript. Excellent writing and grammar skills. A bachelor's degree (completed or in progress). Previous experience as a Software Developer, Coder, Software Engineer, or Programmer."
MethodHub,Data Engineer,"Skills -Synapse/PysparkNotebook/Pipeline development Data warehousing Experience must. ETL pipelines using Pyspark must. Bitbucket code management must. CICD knowledge must.Understanding and implementation knowledge on various Microsoft Azure Tools (ADF, DataBricks, Azure Synapse) preferred. Knowledge and understanding of MS Azure DevOps preferred. Should have experience in Agile methodology must. Retail experience is preferred."
StackAdapt,Data Engineer,"What you'll be doing: Design modular and scalable real time data pipelines to handle huge datasets. Understand and implement custom ML algorithms in a low latency environment. Work on microservice architectures that run training, inference, and monitoring on thousands of ML models concurrently. What you'll bring to the table: Have the ability to take an ambiguously defined task, and break it down into actionable steps. Have deep understanding of algorithm and software design, concurrency, and data structures. Experience in implementing probabilistic or machine learning algorithms. Interest in designing scalable distributed systems. A high GPA from a well-respected Computer Science program. Enjoy working in a friendly, collaborative environment with others"
Experis Canada,Data Engineer,"The ideal candidate will have excellent problem-solving skills, strong communication skills, and the ability to work independently as well as collaboratively in a team. What's the Job? Provide data and implementation support for strategic projects in the our clients Digital Innovation Team.Optimize code run time to meet critical business SLA. Write Python code to extract, clean, and preprocess data from various sources including web scraping to ensure quality and integrity of the data for use in model development. Work closely with modelers/data scientists to support their data transformation, analyses, and model coding activities. Design, develop, and maintain ETL pipelines and APIs to host complex algorithms in an Azure production environment. What's Needed? B.Sc. Degree or higher in Computer Science or Information Technology. 5+ years proven hands-on working experience in data engineering and/or software development, with a strong focus on Python. Expert in data manipulation on large datasets with advanced programming/scripting skills in Python. Building high-performance APIs using Python and Microsoft Azure. Implementing automated ETL data pipelines using Python hosted on Microsoft Azure."
Updata,ML Specialist,"Key Responsibilities: Conduct exploratory data analysis (EDA) and visualize data using various libraries. Build, deploy, and monitor machine learning models.Implement computer vision and time series analysis techniques in projects.Implement and manage MLOps workflows and pipelines on cloud platforms. Utilize big data services and manage data pipelines.Collaborate with teams to integrate research code into industrial applications. Qualifications: Strong experience with Python, including advanced features and real-world application development.Proficiency in cloud platforms, including MLOps, data storage, serverless functions, and cloud security.Experience with tools and techniques such as Scikit-learn, OpenCV, PyTorch, and TensorFlow. Active participation in open-source contributions, workshops, or webinars is a plus. Excellent problem-solving skills and a keen eye for detail.Strong communication skills, both written and verbal."
Electronic Arts (EA),Machine Learning Scientist,"Your Responsibilities: Contribute to the ML research strategy to create new player experiences, exploring frontier technologies to shape the future of Sports Gaming Work closely with the engineering team to support experiments with tooling and platforms, as well as data acquisition and management Share your results through presentations, papers, prototypes and compelling interactive demonstrations. Stay abreast of the latest advancements in relevant technologies and propose impactful projects to drive innovation Collaborate with game teams to understand their design goals and build strategies to discover new engaging experiences. Collaborate with a diverse range of partners, including research, engineering, and game development teams. Your Qualifications: Masters in Computer Science, mathematics or related field, with experience in research Experience with machine learning and familiarity with multiple ML techniques such as transformer models and diffusion models Technical background, experience working with both research engineering, and a proven track record of going from idea to implementation"
Updata,ML Specialist,"Key Responsibilities: Conduct exploratory data analysis (EDA) and visualize data using various libraries. Build, deploy, and monitor machine learning models.Implement computer vision and time series analysis techniques in projects.Implement and manage MLOps workflows and pipelines on cloud platforms.Utilize big data services and manage data pipelines.Collaborate with teams to integrate research code into industrial applications. Qualifications: Strong experience with Python, including advanced features and real-world application development.Proficiency in cloud platforms, including MLOps, data storage, serverless functions, and cloud security.Experience with tools and techniques such as Scikit-learn, OpenCV, PyTorch, and TensorFlow. Active participation in open-source contributions, workshops, or webinars is a plus. Excellent problem-solving skills and a keen eye for detail.Strong communication skills, both written and verbal."
Electronic Arts (EA),AI Data Scientist,"As a Data Scientist you will: Apply current and emerging techniques in deep learning, natural language processing and other machine learning areas.Collect, clean, manage, analyze and visualize large sets of data using multiple data platforms, tools and techniques.Work in partnership with game teams to integrate AI solutions into products and services. Optimize and fine-tune AI models for performance and scalability. Required Qualifications And Experience: Graduate degree in statistics, mathematics, computer science, or related field: Expertise in deep learning and fluency with machine learning frameworks and libraries (e.g. Scikit-Learn, PyTorch) Fluent in Python and good knowledge of SQLExposure to Cloud environments (e.g. GCP, AWS, or Azure) Exposure to devops tools and principles (Git, CI/CD, Docker) Excellent problem-solving skills and attention to detail. Ability to work collaboratively in a team environment Strong communication skills, both written and verbal"
Canonical,Python and Kubernetes Software Engineer - Data AI/ML & Analytics, "What your day will look like: Develop your understanding of the entire Linux stack, from kernel, networking, and storage, to the application layer Design, build and maintain solutions that will be deployed on public and private clouds and local workstations Master distributed systems concepts such as observability, identity, tracing Work with both Kubernetes and machine-oriented open source applications. Collaborate proactively with a distributed team of engineers, designers and product managers Debug issues and interact in public with upstream and Ubuntu communities Generate and discuss ideas, and collaborate on finding good solutions What we are looking for in you Professional or academic software delivery using Python Exceptional academic track record from both high school and university Undergraduate degree in a technical subject or a compelling narrative about your alternative chosen path Confidence to respectfully speak up, exchange feedback, and share ideas without hesitation Track record of going above-and-beyond expectations to achieve outstanding results Passion for technology evidenced by personal projects and initiatives The work ethic and confidence to shine alongside motivated colleagues Professional written and spoken English with excellent presentation skills Experience with Linux (Debian or Ubuntu preferred)  Excellent interpersonal skills, curiosity, flexibility, and accountability Appreciative of diversity, polite and effective in a multi-cultural, multi-national organisation Thoughtfulness and self-motivation  Result-oriented, with a personal drive to meet commitments  Hands-on experience with machine learning libraries, or tools. Proven track record of building highly automated machine learning solutions for the cloud. Experience with container technologies (Docker, LXD, Kubernetes, etc.) Experience with public clouds (AWS, Azure, Google Cloud) Working knowledge of cloud computing Passionate about software quality and testing Experience working on an open source project"
Primate Labs Inc., Machine Learning Software Developer, "Responsibilities As a Machine Learning Software Developer, your primary responsibility will be to investigate and develop machine learning benchmarks. The benchmarks include both computer vision AI models (e.g., Object Detection, Image Segmentation) and generative AI models (e.g., LLMs such as LLaMA, text-to-image models such as Stable Diffusion). The benchmark tests will target high-end mobile devices and desktop systems. You will also be responsible for communicating experimental results from the benchmark tests both internally to project stakeholders and externally to representatives from hardware companies. Qualifications The ideal candidate has the following background and skills: Experience with C++ and Python. Experience with at least one machine learning toolkit (e.g., TensorFlow, PyTorch). An understanding of neural networks and how they work. Strong written and oral communication skills. Able to work independently with minimal supervision. Able to conduct research and problem solve independently The following skills are nice to have but are not necessary: An understanding of generative AI models (e.g., LLMs, Stable Diffusion) Experience working with a variety of operating systems (e.g., Linux, Windows, macOS). Experience training deep learning models."
ThinkCX, Junior Data Engineer 2024, "Responsibilities: Mine large, complex sets of data sets for insights on customer behavior. Work with product and sales team to design meaningful client focused solutions. Work with data analytics team to engineer feature sets. Explore vast data sets for new device insight sources or product applications. Discover new uses to improve key model metrics. Optimize existing production models. Minimum Qualifications: Bachelor’s degree in a quantitative discipline (e.g., statistics, economics, computer science, data science, mathematics, physics, electrical engineering, etc.). Demonstrated effective written and verbal communication skills. Proven self starter and attention to detail. Applied experience with SQL and languages/software such as (Python, R, pandas, MATLAB etc.). Preferred Skills: Can translate data analysis into business recommendations Experience with cloud services like AWS, Azure, Google Cloud Applied experience with machine learning on large datasets Familiarity with data warehousing platforms like Amazon Redshift, Azure Data Warehouse Love solving problems and have analytical skills to boot Have a cool side project or a GitHub/Kaggle link? We're keen to see it!"
Homebase, Applied AI Scientist, "You will make an impact by Drive advancements in LLMs and other AI technologies, navigating a rapidly evolving landscape over the coming years. Leverage pre-existing models, train or fine-tune new ones, and oversee their deployment, scaling, inferencing, and monitoring. Tackle critical business problems across diverse domains with innovative AI solutions. Develop metrics to evaluate the end-user impact of ML models and ensure their alignment with business goals. Effectively communicate data science experiment results to non-technical stakeholders. Collaborate with data, platform, and product engineering teams to productionize models for real-time, batch, or streaming applications. Support Product, Engineering, and leadership teams with data-driven decision-making.You are a bar raiser, which means you come with A strong foundational understanding of ML principles. Experience working with LLMs in industry or academia. Adaptability to learn and evolve as newer AI models emerge. Proficiency in SQL and Python for data manipulation and model development. The ability to break down complex business problems into manageable components. Exceptional problem-solving skills and meticulous attention to detail. Strong communication and collaboration skills to work effectively with cross-functional teams."
CGI,AI Engineering Specialist,"Your future duties and responsibilities Design, implement, and optimize machine learning algorithms and models, including supervised, unsupervised, and reinforcement learning techniques. Collect, clean, preprocess, and transform large datasets from various sources to ensure they are suitable for model training. Train AI models on large datasets, optimizing hyperparameters to enhance model accuracy and performance. Deploy trained AI models into production environments, ensuring they are scalable, reliable, and maintainable. Continuously monitor the performance of deployed models, retraining and updating them as necessary to adapt to new data and conditions. Develop and maintain the necessary infrastructure, including data pipelines, model training frameworks, and deployment platforms, to support AI development. Work closely with software engineers and IT teams to integrate AI solutions with existing systems and applications. Collaborate with cross-functional teams, including data scientists, data engineers, product managers, and business stakeholders, to align AI projects with business objectives. Stay informed about the latest advancements in AI and machine learning, experimenting with new tools, techniques, and technologies to drive innovation. Implement and adhere to ethical guidelines and principles, ensuring AI solutions are fair, transparent, and accountable, and mitigating biases in models."
CGI, Machine Learning Engineering Specialist, "Your future duties and responsibilities Develops and implements machine learning models and algorithms tailored to specific use cases and business objectives. Collects, preprocesses, and cleanses large volumes of structured and unstructured data from various sources, ensuring data quality and integrity. Engineers relevant features from raw data to improve model performance and accuracy, employing techniques such as feature scaling, transformation, and selection. Trains machine learning models using appropriate algorithms and techniques, optimizing hyperparameters to achieve desired performance metrics. Evaluates model performance using metrics such as accuracy, precision, recall, F1 score, and ROC curves, iteratively refining models based on feedback and experimentation. Deploys trained machine learning models into production environments, ensuring scalability, reliability, and efficiency, and integrating models with existing software systems and workflows. Collaborates with cross-functional teams, including data scientists, software engineers, business analysts, and domain experts, to align machine learning initiatives with business objectives. Visualizes and interprets model outputs and insights, communicating findings effectively to stakeholders through dashboards, reports, and presentations. Stays updated with the latest advancements in machine learning research and techniques, experimenting with new algorithms, libraries, and tools to drive innovation and improve model performance. Documents the development process, including methodologies, code, experiments, and results, to ensure reproducibility, knowledge transfer, and compliance with regulatory requirements and data privacy standards."
Capital One, Associate Data Scientist Full-Time 2025, "To give you an idea of what they do, take a look belo Using machine learning and other data mining techniques to get insights from massive datasets, such as identifying fraud rings Understanding what problems create consumer calls through data mining interaction records Analyzing online banking patterns Mining vast amounts of data to identify trends in credit risk Using a combination of quantitative analysis and statistical methods to develop strategic insights and recommendations to optimize products or programs Adapting the latest technologies in modelling and data mining to design scientific tests that optimize dollars spent on new initiatives and marketing channels Building statistical models to form the foundation of business decisions and regularly monitoring the performance of those models so corrective action can be taken What would be great for you to have: Pursuing a degree in Mathematics, Statistics, Computer Science, Engineering, or another quantitative discipline Experience analyzing and manipulating large data sets using tools such as SQL or Python through co-op or school programs Experience with statistical analysis and data mining using tools such as R, SAS, Matlab, Stata, or SPSS through co-op or school programs Experience building and maintaining data pipelines Experience in a Linux/Unix environment, with Git, AWS, or APIs through co-op or school programs is considered an asset Excellent verbal and written communication skills"
BGIS, Jr. Data Scientist - AI and Advanced Analytics, "Key Duties & Responsibilities Analysis and Modelling Utilize your educational background in a quantitative field, such as computer science, mathematics, or engineering, to analyze complex datasets and develop predictive models. Apply your expertise in analytics to solve real-world problems, using machine learning, artificial intelligence, linear programming, generative AI, NLP/Large Language Models (LLMs) or other data science techniques. Design, build, and maintain robust feature engineering, data pipelines and ETL processes, ensuring data accuracy and accessibility for analysis and modeling. Create optimization models for strategic resource allocation and operational efficiency. Best practices and Continuous Learning Showcase your aptitude for continuous learning by staying up to date with the latest advancements in data science and technology. Maintain a strong understanding of data warehousing, cloud technologies, and big data solutions, constantly updating and improving our data and analytics infrastructure. Solutions and Business Strategy Harness your passion for problem-solving to identify opportunities for improvement and drive data-driven decisions. Collaborate with cross-functional teams to ensure the successful implementation of data-driven solutions. Demonstrate strong communication skills, effectively translating technical insights into actionable business strategies. Communication Collaborate closely with data scientists and business analysts, providing them with clean, structured data outputs from your analytic work to facilitate business decision making. Knowledge & Skills Bachelor's degree or higher in a quantitative field (Computer Science, Mathematics, Engineering, etc.). Work experience in data analytics, machine learning, AI, or data science is a nice to have. Understanding of delivering actionable insights and solutions from complex data and analytic models. A natural curiosity and enthusiasm for tackling challenging problems. Excellent communication skills with the ability to convey technical concepts to non-technical concerned parties. Proficiency in data manipulation and programming languages such as Python, R, or SQL. Familiarity with data visualization tools and techniques [Power BI, Tableau, Python libraries). Exposure and growing familiarity with LLMs/Generative AI and potential applications."
HelloFresh, Data Engineer, "You will : Work together in a cross-disciplinary team of Data Scientists, Data Analysts, and Data Engineers to evolve our data pipeline, warehouse, and workflow systems to be more resilient, extensible, and maintainable Partner with the analytics and data science teams to provide the data and tools they need to solve complex problems Identify improvements in the flow of our data, including designing tests Work with new technologies (both self-managed and services) for moving, transforming, modeling, and storing data and make recommendations Build and maintain complex and scalable ETL pipelines Collaborate with various teams to design a data analytic solution and data model that meets the needs of the business You are: Collaborative: you can work hand in hand with stakeholders, data scientists, engineers, and other data professionals to identify needs and opportunities for improved data management and delivery. Sense of ownership: you take responsibility for your projects and pride in your work. Strategic & critical thinking: you get the smaller and the bigger picture. Creative critical thinker and problem solver with meticulous attention to detail Ability to function in a fast-paced environment and have the flexibility to change course based on business needs or environmental conditions At a minimum, you have: Bachelors in a STEM subject. E.g. Computer Science, Data Science, Math, etc At least two years two years experience designing and building highly scalable data pipelines using Airflow & Databricks At least two years of professional experience in Data Warehouse/Data Lake. Past experience in Marketing Analytics is a plus. Experience with Python, Spark, Databricks, DBT, Terraform, Snowflake, AWS (EMR, EC2, S3, etc.) Strong SQL, strong knowledge of databases, and experience in developing data pipelines. Solid knowledge of Python (packages: PySpark/ Pandas & Numpy). Experience with Snowflake & Databricks is a plus. Technical skills, including architecture/design, data modeling, and developing services An understanding of database design and ETL practices Excellent verbal and written communication skills with the ability to effectively advocate technical solutions to engineering teams and business audiences"
Ambyint, Data Scientist, "What you"ll do Combine engineering principles and domain knowledge with data science techniques to solve complex challenges in artificial lift optimization Develop, operationalize, and maintain advanced machine learning models that focus on increasing production efficiency and reducing downtime Analyze large, complex datasets from IoT sensors and industrial systems to identify anomalies and opportunities for operational improvements Communicate complex data insights and deliver technical presentations to internal teams, explaining model functionality, results and recommendations for improvement Collaborate as a part of a cross-functional team to understand business problems, identify requirements and create data-driven solutions Qualifications Bachelor's degree or higher in engineering discipline, Mechanical or Petroleum preferred Demonstrated experience with oil and gas production operations such as artificial lift design/installation/optimization, production surveillance, failure identification, or reservoir engineering Knowledge of data science and machine learning methods, ideally within industrial, IoT, or energy sectors Familiarity with SCADA data, IoT data pipelines, and industrial control systems Proficiency in Python with a solid understanding of machine learning libraries (e.g., scikit-learn, TensorFlow, PyTorch) Experience working with large-scale datasets, SQL, and distributed computing platforms Strong foundation in statistics, optimization, and predictive modeling Excellent problem-solving skills and the ability to work both independently and in a collaborative environment"
TD, Data Scientist I, "Job Functions Document Business Intelligence requirements for our Business partners; Document business rules and validate data mappings; Perform impact analysis Liaise with different teams within Platform and Technology or with other internal partners to ensure data availability and accuracy Collaborate with all members of the Agile team to achieve successful implementations Flexibility to support other team members Communicate business needs to the teams responsible to define the business rules and development, so that they can design and propose solutions. Support related teams in the investigation and design of business solutions; Collaborate in the selection of the best solutions; Present and validate with the business partners the alternative(s) of proposed solution(s). Manage stakeholder expectations Must be able to understand different operational systems: systems functioning of related frontend systems or other backend databases what they contain (understanding available data, investigating data, etc ...). Must show strong adaptability to discuss with different stakeholders in terms of expertise, training and hierarchy. Skills At least 2 years of relevant experience in Business Intelligence projects/Reporting. Good knowledge in data extraction and manipulation (Databricks, SQL or equivalent) Good communication: Bilingual (English and French). Good time management skills to support multiple initiatives of different complexity Demonstrate analytical skills and critical thinking Be quality conscious Can negotiate with business partners Work efficiently in a team setting. Assets Knowledge of the Insurance Industry Jira/Confluence, Agile methodology. Knowledge of Python, Tableau"
Movable Ink, Machine Learning Engineer, "Responsibilities: Generate insights into customer behavior and derive modeling ideas for improving our content recommender system Work with data engineers to define what additional customer data we might want to collect and help make it available in a format suitable for modeling purposes Create meaningful machine-learning features that improve our content recommender's performance measured through offline metrics and online a/b tests Build machine learning models and deploy them as part of our recommender system Qualifications: Master's degree or equivalent experience (2+ years) in a relevant field or industry Solid understanding of machine learning fundamentals High comfort level in Python or other programming language Familiarity with an ML stack such as typical scientific Python libraries (pandas, numpy, sklearn, xgboost) or deep learning frameworks (we use Pytorch) Familiarity with data analysis through SQL or a big-data processing framework such as Spark Ability to collaborate with technical partners you'll be working closely with other teams to determine requirements for your work and to make design decisions that affect our stack The idea of writing and deploying production code, and getting real-world feedback on your models excites you A desire to always be learning and contributing to a collaborative environment"
Spin Master, Data Scientist, "How will you create impact? Exploratory Data Analysis: Collect, clean, and preprocess large datasets from various sources, ensuring data quality and consistency. Perform EDA to uncover patterns, trends, and relationships within the data. Machine Learning: Design, develop, and implement machine learning models to address business challenges and improve decision-making processes by utilizing GCP's ML tools such as AutoML, BigQuery ML and TensorFlow to build scalable models. Continuously monitor and refine models to ensure accuracy and effectiveness. Deploy machine learning models on GCP using Vertex AI. Ensure models are optimized for performance, scalability, and cost-effectiveness. Experimentation and Testing: Design and execute A/B tests, experiments, and other statistical tests to measure the impact of different business strategies. Analyze experiment results and provide actionable recommendations to stakeholders. Collaboration and Communication: Work closely with data engineers, program manager, data visualization engineers and other stakeholders to understand business needs and translate them into technical requirements. Present results and findings to non-technical stakeholders in a clear and concise manner. Collaborate with data engineers to deploy and integrate machine learning models into production systems. Goolge Cloud Platform Utilization: Leverage GCP's suite of products, including BigQuery, Vertex AI, Cloud Storage and Power BI/Tableau to manage and analyze data. What are your skills and experience? Experience in data science, with a focus on using machine learning for higher accuracy and improved time to market on projects delivery. Bachelor's degree in data science and/or computer science and/or statistics and/or mathematics, or a related field. Experience in cloud platforms like Google or Azure or AWS. Technical Skills: Strong programming skills in Python, R, with experience in data science libraries such as pandas, scikit-learn, TensorFlow, or PyTorch. Proficiency in SQL for data querying and manipulation. Experience with data preprocessing, feature engineering, and model evaluation techniques. Experience with data visualization tools (e.g., Power BI, Tableau, Matplotlib) to create clear and impactful visualizations. Strong knowledge of statistical analysis, hypothesis testing, and machine learning techniques."
Loblaw Digital, Machine Learning Software Engineer, "What You'll Do Design, build, and maintain highly scalable, robust, and efficient cloud infrastructure using Google Cloud Platform (GCP) services, including Vertex AI, BigTable, BigQuery, and Cloud Composer. Develop automation and orchestration of ML pipelines, integrating data ingestion, feature engineering, training, and deployment processes. Collaborate with cross-functional teams to understand their needs and build solutions that improve platform usability, scalability, and the overall development experience. Optimize data processing pipelines and cloud resources to ensure low-latency, cost-effective operation. Implement monitoring, alerting, and failover strategies to ensure platform reliability. Stay updated with industry trends and best practices in cloud engineering, data engineering, and machine learning Does this sound like you? Customer-centric mindset: Passionate about delivering an exceptional experience for data scientists through a self-service platform, reducing friction in their workflows. Collaboration: Strong communication skills to work closely with cross-functional teams, including data scientists and engineers, to ensure platform features meet user needs and expectations. Problem-solving: Ability to identify and solve complex technical issues related to ML pipelines, cloud infrastructure, and scalability, ensuring an efficient and robust platform. Automation-first approach: Commitment to streamlining and automating processes for scalability and reliability, enabling data scientists to focus on experimentation and model development. Adaptability: Ability to quickly adjust to new technologies and evolving platform needs to keep the infrastructure cutting-edge and efficient. Ownership and initiative: Comfortable taking ownership of key platform components, driving innovation and improvements that benefit the platform's scalability and usability. Bachelor's or Master's degree in Computer Science, Engineering, or a related field. 2+ years of experience in software engineering with a focus on cloud infrastructure and/or data engineering. Hands-on experience with Google Cloud Platform services such as Vertex AI, BigTable, BigQuery, Cloud Composer, Cloud Storage, etc. Proficiency in one or more programming languages such as Python, Java, and SQL. Experience with orchestration tools such as Apache Airflow (Composer). Knowledge of CI/CD pipelines and DevOps tools for continuous integration and deployment. Familiarity with containerization and orchestration (Docker, Kubernetes). Strong problem-solving skills and attention to detail. Excellent communication skills and ability to work in a collaborative, fast-paced environment"
Medeloop, Machine Learning Engineer, "What You'll Do As a Machine Learning Engineer at Medeloop, you will be responsible for architecting AI-driven data pipelines, designing cutting-edge algorithms, and developing models to analyze complex healthcare datasets. You will collaborate closely with the product, engineering, and science teams to deliver machine-learning solutions that address critical business needs and drive innovation in healthcare. Key Responsibilities Design and build end-to-end AI solutions that manage and track large-scale healthcare datasets. Develop models and algorithms to analyze healthcare data, ensuring performance optimization. Work closely with customers to understand their requirements and deliver features that align with their needs. Stay up-to-date with industry trends and new technologies in machine learning and healthcare data management. Influence the direction and culture of Medeloop with your initiatives and feedback. Who You Are Strong foundation in theoretical machine learning principles and proficiency with machine learning frameworks such as PyTorch, Transformers, NumPy, and Pandas. Creative thinker with a passion for continuous learning and a deep curiosity to explore and understand machine learning research. Fast, results-driven engineer with a hands-on approach, eager to build and deliver solutions efficiently. Hands-on experience with cloud platforms (AWS, Azure, GCP, etc.), and experience working with large-scale healthcare datasets is a plus. Skilled with development tools and best practices, ready to challenge and overhaul existing features for superior solutions. Exceptional communicator, excited to wear multiple hats and work cross-functionally, adjusting swiftly to the shifting needs of the business while maintaining SOC2 and HIPAA compliance. Unafraid to challenge the status quo and driven by a motivation to innovate, build, and experiment with cutting-edge solutions."
Circle K, Data Scientist - Real Estate, "What You'll Do Develop advanced analytics and predictive models from design through implementation in the areas of real estate site selection forecasts and network optimization. Additional knowledge in areas including pricing and promotion, marketing, and merchandising would also be preferred Participate in the research of analytical methods to find or advance solutions to business problems Clearly and concisely explain complex analytical findings to non-analytical peers and business leaders Create analytic datasets in collaboration with data engineering teams that involves data querying, cleaning, transformation, and feature engineering. Define requirements and test cases for Data validation and monitoring Author programming code (e.g., SQL, Python, R, spark) to assemble and analyze data, following/establishing/enhancing organizational standards and coding practices including code management (i.e. Documentation, use ofGit Hub). Lead and participate in peer code reviews for QA/QC/standards compliance. Train/Mentor other team members, provide developmental support where necessary Follow defined project management processes. Actively participate in project plan development and agile ceremonies (development of backlog, sprint planning, daily standups, retros/reviews) and documentation. Knowledge, Skills And Other Qualifications Required Demonstrated knowledge of SQL, R and Python; Experience querying large datasets using SparkSQL or PySpark; Experience querying geospatial data preferred Experience with ML frameworks such as scikit-learn, Tensorflow, Keras, Pytorch, etc.; Exposure with software development practices, object-oriented principles and test automation; Exposure to version control systems such as Git - experience preferred Experience with cloud-based analytics environments (Azure, AWS or GCP); Experience applying operational research, statistical and machine learning techniques such as regression, time series forecasting, clustering, optimization, etc.; Exposure to agile methodologies using project planning and tracking management tools e.g., JIRA; experience preferred Strong problem-solving skills and ability to troubleshoot complex distributed systems; Strong interpersonal skills, including the ability to communicate the business benefits of analytics; Knowledge of commercial real estate preferred Availability to travel up to 10% of the time Hybrid schedule with a minimum three days in the office Education / Training Required Bachelor's or Masters degree required with a quantitative focus (Statistics, Business Analytics, Data Science, Math, Economics, etc.) Masters degree or Bachelors degree with 1+ year of experience in a data science/advanced analytics role. Experience with Geospatial analytics preferred."
Huawei Canada, Engineer - AI Infrastructure Software, "Responsibilities: Apply relevant AI infrastructure and software/hardware acceleration techniques to build & optimize our intelligent AI/ML systems that improve our products and experiences. Apply your distributed system experience to build & optimize the AI/ML infrastructure for scalability, performance and reliability. Set project technical goals and milestones, provide architecture and design of the AI system, and implement and benchmark the design. Collaborate with multiple teams to deliver the project. Apply in depth knowledge of how the AI/ML infrastructure interacts with the other systems around it. Work with other engineers / research scientists & improve the quality of engineering work in the broader team. Job requirements Bachelor's degree in Computer Science, Computer Engineering, relevant technical field, or equivalent practical experience. Specialized experience in one or more of the following machine learning/deep learning domains: Hardware accelerators architecture, GPU architecture, machine learning compilers, or ML systems, AI infrastructure, high performance computing, performance optimizations, or Machine learning frameworks (e.g. PyTorch), and SW/HW co-design. Experience developing AI-System infrastructure or AI algorithms in C/C++ or Python."
Huawei Canada, Machine Learning Researcher - LLM/RAG, "Responsibilities: Build the benchmark and testbed for advanced LLMs based on Transformer, Mamba. Build the testbed for retrieval-augmented generation (RAG) and optimize the efficiency of the database system. Work closely with the researchers, promptly implement and test the new algorithms and new architectures proposed by the researchers. Research and develop innovative DL architecture and algorithms for large language models (LLM). Contribute to the design, implementation, test, and maintenance of research and development frameworks. Job requirements What you'll bring to the team: Hold a Master or PhD (preferred) in computer science, software or electric engineering or related subjects. Deep understanding of fundamentals and state-of-the-art techniques in NLP and ML. Expertise in NLP using machine learning or deep learning. Strong coding skills mainly in Python, with a focused expertise in PyTorch. Excellent oral and written communication skills. You are curious, like to think outside the box and appreciate complex challenges."
